"","id","group","age","gender","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39","ic_scoops","ic_rt"
"391", 491,1,38.92240,"m",2,5,2,2,5,2,4,4,4,4,2,5,2,2,2,5,1,3,2,2,2,5,2,1,2,4,4,4,4,1,1,4,3,4,5,3,5,4,2,21.803508,409.4261
"392", 551,1,37.15578,"f",2,2,2,3,3,3,2,2,4,4,1,2,3,2,3,1,2,1,5,3,4,2,4,3,2,1,1,2,4,4,1,1,4,3,3,2,2,3,3,23.841881,441.4419
"393", 407,1,50.65113,"f",1,5,4,3,5,2,5,3,4,5,3,5,2,3,3,4,4,4,4,2,4,4,4,4,3,2,4,4,5,4,3,5,5,4,5,2,5,3,4,21.304085,395.6284
"394", 191,1,38.68434,"f",2,5,3,1,1,3,4,1,3,1,1,3,2,2,2,5,3,2,3,1,5,5,4,2,2,1,3,2,2,2,1,3,3,3,1,2,4,3,2,17.614206,360.2335
"395", 773,1,45.72842,"m",4,1,4,2,3,3,1,3,3,4,3,1,4,5,2,1,5,2,5,4,3,1,2,4,4,4,1,2,3,5,2,1,5,2,4,2,2,2,3,13.775272,464.7387
"396", 586,1,39.94765,"m",2,3,4,3,3,4,4,4,2,2,2,5,4,2,3,5,2,5,4,2,1,5,4,3,3,3,5,1,1,1,2,4,3,4,3,1,4,5,2,14.528876,447.3965
"397", 512,1,38.80938,"m",1,4,2,2,1,1,4,2,3,3,1,3,1,2,1,4,3,1,2,3,2,4,2,2,1,2,5,2,3,2,1,4,2,1,1,1,4,5,3,18.896557,334.4597
"398",  93,1,42.20495,"m",2,1,1,4,3,1,1,2,2,4,1,5,3,5,1,4,3,2,4,1,4,1,3,2,2,1,4,3,4,4,1,4,3,3,4,2,3,3,3,17.354065,453.4566
"399", 853,1,34.65976,"m",1,4,3,4,3,1,2,4,3,4,2,3,5,3,1,5,5,4,2,1,3,4,3,3,3,2,5,3,2,3,1,5,3,4,3,1,4,5,4,22.850738,397.2248
"400", 958,1,25.78198,"m",1,3,5,1,4,4,2,2,1,4,1,3,3,4,2,4,5,4,4,3,2,4,2,3,5,1,2,4,2,5,2,2,5,4,4,1,3,4,5,25.525052,380.3151
"401", 791,1,30.10869,"m",2,5,4,2,4,3,5,4,2,5,3,4,2,4,2,4,5,2,2,4,3,4,4,1,5,2,5,3,2,4,4,5,3,3,5,3,3,1,4,24.486563,480.5337
"402", 294,1,53.04925,"m",2,4,3,4,2,2,3,4,2,2,2,2,2,3,1,3,1,3,3,2,4,3,3,3,3,2,3,3,2,3,1,2,4,1,4,1,4,4,3,12.465856,437.5881
"403", 866,1,44.04377,"m",1,3,3,4,4,1,3,5,5,3,2,3,3,5,2,3,3,3,4,1,5,5,4,4,3,2,3,5,3,5,1,3,5,4,3,1,4,3,3,13.010895,380.0452
"404", 722,1,46.46367,"m",1,2,3,2,5,2,2,5,3,4,2,3,4,1,3,1,4,4,1,2,1,1,4,2,3,1,1,3,1,4,2,1,2,4,4,4,1,3,2,25.149249,514.8545
"405", 423,1,44.35790,"f",3,2,3,2,3,3,1,2,2,5,1,2,4,5,2,1,5,3,2,2,4,3,1,1,5,1,4,1,2,5,3,1,3,2,5,2,1,4,5,24.453676,456.9277
"406",  74,1,53.57684,"m",1,5,2,3,3,2,5,5,2,4,1,5,3,1,1,4,2,3,3,1,4,4,5,2,2,1,4,5,4,3,2,2,3,2,2,1,4,5,1,11.605262,455.3693
"407", 556,1,54.87382,"f",2,5,4,2,5,2,5,4,1,5,1,5,5,3,1,4,4,4,2,3,2,4,3,1,3,2,2,3,1,3,2,3,2,4,4,2,4,5,5,13.251805,453.1779
"408", 560,1,48.14481,"f",1,2,5,4,4,2,2,3,5,3,1,4,2,3,2,3,3,2,5,2,4,4,4,4,4,1,3,4,5,4,1,2,3,4,5,2,5,4,3,21.826571,353.3862
"409", 393,1,33.93910,"m",2,4,2,1,2,2,2,3,1,3,3,3,3,1,2,3,5,3,1,3,3,3,3,1,3,1,2,2,1,4,2,3,1,2,2,2,3,2,2,24.218395,384.8296
"410", 252,1,51.90619,"f",1,2,2,3,3,2,3,5,4,3,1,3,4,3,1,3,2,5,4,2,4,3,5,4,2,1,2,4,4,1,1,2,4,4,4,1,3,4,2,17.457442,329.0615
"411", 910,1,24.61948,"f",2,5,2,3,3,3,4,2,2,3,2,2,2,1,3,2,2,1,2,3,1,3,3,3,3,2,2,3,5,2,1,3,2,3,3,3,5,2,3,16.537738,468.4950
"412", 636,1,40.48426,"m",1,1,5,2,5,2,1,4,2,2,2,1,4,3,2,1,4,3,3,1,2,1,4,3,2,1,1,5,2,3,2,1,4,4,3,1,3,5,2,20.729017,345.6487
"413", 798,1,24.75038,"f",3,2,1,4,2,3,2,1,1,2,1,2,1,3,1,3,3,1,2,2,3,1,1,2,4,4,2,1,2,4,3,1,1,1,2,4,4,1,1,25.007960,426.5502
"414", 665,1,39.47018,"nb",4,2,5,4,4,4,1,3,4,3,3,1,3,3,4,1,4,4,4,4,4,2,4,4,2,4,1,2,4,2,4,1,3,3,3,4,3,2,3,19.401006,417.9586
"415", 693,1,46.80338,"f",1,5,3,1,2,1,3,2,3,1,2,5,1,3,2,4,1,2,4,1,2,5,2,4,1,3,4,2,3,3,1,5,1,1,4,1,5,1,3,18.686975,311.6347
"416", 346,1,44.16549,"m",1,3,3,3,5,3,3,5,2,3,3,5,5,1,1,4,2,5,3,2,4,5,5,3,3,3,3,5,3,1,1,5,3,5,2,2,4,3,1,17.432515,405.3140
"417", 643,1,24.84693,"f",1,3,4,2,3,1,2,3,3,3,1,3,3,2,1,1,3,5,2,1,4,1,4,4,2,1,1,4,3,4,1,1,2,5,2,1,1,5,4,16.070314,365.0184
"418", 949,1,47.29797,"m",2,2,3,3,3,1,4,5,2,1,1,3,5,3,1,3,2,5,3,1,3,3,4,2,3,1,1,4,4,1,1,2,2,4,3,1,4,4,4,13.565071,386.9335
"419", 444,1,28.34596,"f",1,2,5,3,2,1,2,2,4,3,1,1,2,3,3,3,3,2,4,2,1,3,1,2,4,1,1,3,2,4,1,4,2,3,3,2,1,3,2,19.768021,423.7020
"420", 472,1,51.98770,"f",4,2,2,2,4,2,2,3,3,1,2,2,3,2,2,2,1,1,1,2,3,2,2,4,1,2,3,4,3,2,2,3,2,1,2,1,2,2,3,15.487945,454.9913
"421", 685,1,37.11701,"f",3,3,1,2,5,1,5,5,4,2,1,5,4,1,1,3,3,3,1,1,1,4,4,3,1,1,2,5,3,3,1,4,2,4,3,1,5,5,2,17.078956,418.0729
"422", 304,1,48.86757,"m",4,2,4,2,2,4,1,2,2,2,1,2,2,2,3,1,3,2,2,4,3,2,3,3,5,3,1,3,4,4,4,3,2,1,4,3,2,2,4,13.967744,441.0583
"423",  47,1,29.97459,"nb",3,3,4,3,4,4,3,4,2,4,4,3,1,3,4,3,3,4,1,4,4,4,4,3,3,4,2,3,2,4,4,3,3,5,5,4,3,4,5,23.076619,385.2273
"424", 149,1,53.19540,"f",3,4,4,4,2,3,5,3,4,2,2,5,2,4,4,4,3,2,4,2,4,5,2,3,3,2,4,3,3,2,2,4,3,2,1,3,4,3,2,12.975635,381.6225
"425", 642,1,30.77747,"m",4,5,4,4,2,4,3,3,4,3,3,5,4,4,4,3,5,2,4,4,4,4,3,1,5,4,5,2,2,4,4,3,3,2,5,4,5,3,5,21.937425,485.5147
"426",  77,1,54.30629,"f",3,2,2,5,3,3,2,2,4,4,2,1,5,3,3,3,3,4,4,1,5,1,4,4,3,2,3,3,4,2,4,1,5,3,3,3,2,5,2,16.397884,373.0415
"427", 474,1,26.73192,"f",1,2,4,5,3,3,1,2,1,2,2,2,2,3,2,2,3,3,2,2,3,4,3,2,3,2,1,2,3,3,3,1,3,1,4,2,2,3,3,21.583909,376.9575
"428", 695,1,28.67232,"m",3,1,2,4,2,2,1,1,5,2,3,1,3,3,1,1,4,1,4,4,4,1,3,4,3,1,1,2,3,5,4,1,4,1,4,3,1,2,2,17.758920,322.6959
"429",  24,1,32.06894,"f",4,4,4,2,3,3,2,2,2,3,3,2,2,5,3,4,3,2,1,4,2,3,2,2,4,4,4,2,2,2,4,3,2,1,3,4,3,2,2,23.145143,407.6778
"430", 364,1,21.51646,"f",1,2,3,1,4,2,3,3,3,3,4,3,2,4,3,3,5,2,3,1,2,3,1,4,3,2,1,3,2,2,3,3,3,2,3,3,1,2,5,25.018264,468.9433
"431", 698,1,49.29522,"m",2,5,1,3,4,3,3,4,3,1,3,3,2,1,2,4,2,1,2,3,2,5,2,2,2,4,5,3,4,2,3,4,2,2,2,2,5,5,1,11.799356,403.1711
"432", 247,1,20.55629,"m",2,3,2,5,3,1,4,1,3,2,3,4,3,1,2,3,4,3,4,4,5,4,3,5,2,1,1,4,3,3,1,1,5,3,2,3,2,5,4,27.536542,378.4767
"433", 894,1,23.20916,"m",2,3,5,5,3,3,2,5,3,2,3,2,3,1,4,3,4,4,5,4,4,3,2,3,3,3,1,4,4,5,3,1,5,3,1,3,1,4,3,26.686265,401.3168
"434", 837,1,18.96494,"m",1,4,5,2,5,1,5,2,4,5,1,5,3,3,1,4,5,3,3,1,3,3,2,2,5,1,1,4,3,5,1,5,3,3,4,1,5,5,5,21.633068,407.1925
"435", 559,1,33.80867,"m",2,3,2,1,5,2,3,4,2,3,3,3,4,2,1,2,5,4,3,4,1,3,5,1,3,3,4,2,1,2,3,2,2,4,3,2,2,5,4,17.102735,361.3546
"436",  58,1,22.64414,"f",2,4,1,3,1,2,4,2,4,1,2,3,5,1,4,2,1,3,4,1,4,3,3,4,2,2,4,3,4,1,3,3,4,3,1,2,2,4,3,17.003630,369.0094
"437", 280,1,42.20110,"f",4,3,3,2,1,4,4,3,1,5,3,3,2,5,4,3,4,3,4,3,4,3,2,2,5,4,5,2,2,4,4,3,1,2,5,4,2,3,5,21.217042,365.3998
"438", 235,1,38.54081,"m",2,5,2,2,2,2,4,3,1,2,4,3,3,1,4,5,3,1,4,2,3,2,3,2,2,3,2,4,3,3,3,2,2,2,2,3,5,3,5,22.389824,381.8578
"439", 126,1,26.46638,"f",1,1,3,3,1,1,2,1,2,4,1,1,1,3,1,1,3,1,3,1,2,1,3,4,4,1,1,1,3,3,1,1,4,1,3,1,1,2,4,26.189574,403.0892
"440",  61,1,31.81606,"f",3,1,4,4,3,3,4,4,4,2,3,1,4,1,4,3,3,4,4,3,4,2,5,2,4,3,3,4,5,2,4,2,5,5,3,3,1,5,3,17.252704,361.9064
"441", 584,1,20.58607,"m",1,2,2,3,4,2,3,2,4,3,1,1,2,4,2,3,2,3,4,2,4,4,4,3,3,1,3,4,4,2,1,5,5,3,2,2,3,3,2,21.639952,376.3560
"442", 542,1,41.98610,"m",2,5,2,2,2,4,2,2,4,4,3,2,2,4,3,4,3,2,3,2,2,1,2,3,2,3,3,3,4,2,3,3,3,4,2,3,4,3,4,13.332536,386.5120
"443", 656,1,49.50843,"f",1,1,1,4,3,1,3,4,5,4,2,1,2,3,2,1,1,3,3,1,5,1,5,5,2,2,2,2,4,2,2,1,4,3,3,1,1,4,1,16.151848,394.1768
"444", 161,1,52.51934,"f",3,5,4,3,4,3,3,3,2,2,1,3,3,3,4,3,4,4,1,2,1,4,3,1,4,3,4,5,1,3,3,5,1,4,3,1,5,5,4, 9.304750,323.2117
"445", 747,1,23.77329,"f",2,4,3,4,2,1,1,1,3,3,1,2,5,4,3,2,3,3,3,2,5,2,4,4,4,2,3,2,3,2,3,2,2,1,3,2,2,3,3,19.258759,415.5922
"446", 178,1,44.98987,"f",2,2,3,3,1,1,2,3,4,2,3,4,2,2,2,2,2,1,2,3,2,2,1,4,3,3,1,1,3,3,4,2,3,1,1,2,5,3,3,17.223103,306.1856
"447", 167,1,46.71469,"f",2,1,5,2,2,1,3,1,3,4,2,1,1,5,3,3,4,5,2,1,2,3,1,4,5,2,4,4,2,5,1,3,4,2,3,3,3,2,3,13.557683,385.9824
"448", 292,1,31.83750,"m",2,2,3,1,2,1,5,2,1,1,2,3,1,1,2,3,2,1,5,3,1,4,1,2,2,1,5,1,5,3,3,2,2,1,1,2,2,4,1,22.599391,415.7925
"449", 108,1,52.21997,"m",2,4,3,2,1,1,3,1,4,2,4,4,2,3,4,3,4,4,2,1,4,4,3,4,1,2,2,2,3,4,2,3,2,3,4,1,3,2,3,17.243402,382.5955
"450", 865,1,36.45578,"m",4,2,3,2,3,3,2,1,1,2,2,3,2,3,3,2,5,3,4,3,2,1,4,2,3,2,3,2,3,4,4,3,2,4,3,3,2,2,3,21.558903,377.9986
"451", 390,1,53.24949,"m",1,5,2,2,4,3,2,2,3,1,1,3,3,1,2,3,2,1,1,1,3,3,1,3,3,1,2,1,2,2,1,4,3,1,3,1,3,2,2,17.648716,344.5229
"452", 751,1,54.41615,"m",1,4,5,3,3,3,2,2,2,4,3,4,2,4,3,5,5,4,3,4,2,3,5,2,4,4,2,4,3,3,3,5,4,3,4,4,4,5,3,14.794885,335.8722
"453", 696,1,19.40360,"f",2,3,3,2,3,4,3,1,1,2,4,2,3,4,4,3,3,2,1,2,2,4,1,1,4,3,3,3,1,4,4,3,2,1,3,3,3,3,4,15.894653,461.0231
"454", 509,1,29.56992,"f",3,1,4,4,4,3,1,2,2,4,3,2,3,5,3,3,3,3,1,3,2,3,2,1,2,4,3,3,4,4,3,3,4,3,3,3,2,2,2,16.850173,350.7493
"455", 711,1,31.89287,"f",1,4,4,2,4,2,5,3,1,3,1,5,3,2,1,4,4,3,3,1,1,5,3,1,2,4,4,4,1,5,1,5,2,5,4,2,5,3,3,19.600957,396.4175
"456", 189,1,20.32005,"f",4,3,3,5,1,3,4,1,5,5,2,4,2,4,3,3,3,3,5,4,3,3,3,5,3,4,3,1,4,3,2,2,4,3,5,2,3,1,4,21.761289,330.6666
"457", 505,1,53.22513,"f",2,4,2,5,3,2,3,3,5,1,2,5,3,2,1,4,3,3,4,1,3,4,3,3,4,1,5,4,3,3,2,3,5,3,4,2,5,3,4,22.729561,349.8739
"458", 712,1,27.36343,"m",1,1,3,3,2,1,2,3,2,4,1,3,3,3,2,1,4,4,3,3,3,3,4,4,3,1,1,2,2,3,2,2,3,3,3,2,2,2,5,24.305508,415.5812
"459", 358,1,30.25746,"f",1,2,3,5,2,2,2,1,5,2,1,2,3,4,1,1,5,1,5,2,5,2,1,5,4,2,1,2,5,4,3,2,3,1,4,3,2,3,4,24.595421,457.1956
"460", 618,1,30.58849,"m",2,5,3,2,5,2,2,5,2,1,4,5,5,4,2,4,2,4,2,3,3,4,5,1,3,2,4,4,2,3,2,4,3,5,1,2,4,2,2,26.848279,368.9181
"461", 734,1,27.42370,"f",3,2,5,2,5,2,3,2,4,4,2,1,3,2,1,3,3,2,3,4,1,3,3,2,4,1,3,2,2,5,2,3,2,2,2,1,1,2,4,20.509498,358.3787
"462",  49,1,42.54357,"f",3,1,1,2,3,3,1,4,2,3,2,1,5,3,4,1,1,4,4,4,4,4,2,4,1,3,1,4,4,2,2,2,3,2,2,2,2,2,3,18.302191,380.4077
"463", 796,1,40.78182,"f",4,2,3,4,2,3,1,4,4,3,3,1,5,2,4,1,2,2,5,4,5,1,3,3,2,4,1,4,4,3,4,1,4,3,1,4,1,4,2,16.008485,371.2650
"464", 565,1,37.25193,"nb",2,4,4,1,5,3,2,3,3,5,2,4,5,5,2,2,4,3,3,4,2,2,3,1,4,2,3,4,2,5,4,2,4,2,5,3,5,5,3,22.370623,428.5470
"465", 822,1,43.76467,"f",2,3,3,1,2,2,2,2,1,3,1,3,3,3,2,2,2,4,1,1,1,4,3,2,4,2,4,2,4,2,3,2,1,2,1,1,2,2,3,22.325632,432.0923
"466", 131,1,40.67293,"m",2,2,2,3,5,2,3,2,5,2,2,3,3,2,2,3,2,3,4,2,5,3,2,4,2,2,1,3,4,3,2,3,4,3,2,3,4,4,2,20.758843,501.0062
"467", 855,1,31.92427,"m",1,1,5,5,2,1,1,3,2,4,1,1,4,5,1,3,5,2,3,1,1,3,1,4,4,1,2,4,3,5,1,3,3,3,5,1,2,2,5,25.360512,396.3538
"468", 425,1,33.95354,"m",2,3,1,2,1,1,3,2,4,2,1,3,3,3,2,3,4,1,4,1,3,4,1,3,3,2,1,2,3,2,1,2,3,2,3,2,4,1,3,20.849110,422.7326
"469",  39,1,39.99878,"f",2,4,4,3,4,1,5,2,3,5,1,3,3,4,2,4,3,2,3,2,4,2,3,5,3,2,5,3,4,3,3,4,5,5,4,1,5,3,4,17.298944,335.2934
"470", 737,1,37.59211,"f",3,3,3,2,2,3,2,4,2,3,2,1,2,3,2,3,4,3,1,1,3,3,5,2,2,2,3,2,1,3,3,5,4,2,3,3,3,3,4,14.091669,385.6054
"471",  31,1,24.89055,"nb",3,5,2,2,5,3,5,5,3,1,4,4,5,2,4,5,1,5,1,2,3,3,5,3,1,4,4,5,3,1,3,5,1,4,1,2,5,5,2,21.409542,424.0849
"472", 479,1,19.40461,"m",2,5,4,2,1,3,5,2,3,5,4,4,3,5,2,4,5,2,1,3,4,5,5,2,5,1,3,1,2,5,3,3,2,3,5,1,4,2,4,22.835600,497.4856
"473", 933,1,41.42449,"f",2,1,4,4,5,2,1,2,4,2,1,3,5,4,1,3,4,4,4,2,3,2,3,5,3,1,1,4,3,3,3,1,5,4,5,1,3,3,5,18.842937,419.9106
"474", 953,1,44.02742,"f",4,3,1,4,2,3,3,3,3,3,4,4,2,2,4,2,4,2,2,3,3,3,4,3,3,1,4,3,4,1,2,5,5,2,3,3,4,2,3,22.084911,519.7191
"475", 826,1,49.23432,"f",4,2,5,3,3,3,2,4,1,3,4,4,4,1,4,3,3,3,2,1,3,3,3,2,3,2,1,5,1,5,1,1,2,3,4,2,3,2,3,16.697359,466.6200
"476", 923,1,25.81615,"f",3,4,2,3,3,4,3,2,4,3,3,5,3,2,4,5,3,1,4,4,2,3,4,3,4,3,5,2,3,2,3,5,4,5,3,2,5,3,4,17.548876,352.7280
"477", 424,1,34.65354,"f",1,5,2,1,5,3,2,5,2,2,1,2,4,3,1,3,4,5,1,1,3,5,5,1,4,1,2,4,1,4,3,5,1,5,2,2,5,5,4,15.729585,470.7117
"478", 942,1,33.06174,"m",4,2,3,2,3,3,2,2,3,3,4,2,2,3,4,4,4,3,3,3,1,2,3,1,4,4,2,3,3,4,2,3,3,5,2,4,4,3,4,20.332135,399.6359
"479", 956,1,45.75259,"f",2,4,2,2,2,1,3,3,4,5,1,4,2,1,2,3,2,4,4,2,2,4,2,5,2,2,4,3,4,2,3,5,2,2,2,1,4,4,2,17.069522,374.5046
"480", 879,1,51.54267,"m",4,4,4,2,1,4,2,2,1,5,4,4,1,4,4,3,5,2,3,4,1,3,2,1,4,4,2,2,1,3,4,5,1,1,5,4,4,2,3,23.814481,311.4969
"481",  95,1,34.84557,"m",1,5,2,3,4,2,5,2,4,1,1,4,2,2,2,1,2,2,2,3,1,3,1,1,1,4,2,3,4,4,3,5,3,2,2,2,3,3,1,19.249943,424.3624
"482", 914,1,21.41560,"f",3,3,3,5,2,1,5,2,4,4,3,2,1,2,2,4,3,4,3,1,4,3,1,4,1,3,3,2,4,1,1,3,4,2,3,2,3,1,2,28.470065,382.5411
"483", 496,1,49.31575,"m",2,2,5,5,1,2,1,3,5,2,1,2,2,3,4,3,2,2,5,2,5,3,2,4,2,3,1,1,4,2,4,1,4,1,4,3,2,2,2,16.091911,477.2588
"484", 896,1,50.01456,"m",3,3,2,3,3,4,2,1,4,1,3,1,1,2,4,4,1,3,3,4,3,4,1,3,2,3,2,3,4,2,3,3,4,1,2,4,2,1,3,20.808584,452.6089
"485", 169,1,39.46104,"f",4,2,3,3,4,4,2,3,3,4,4,3,5,5,4,3,3,5,2,4,1,3,3,2,3,4,4,4,2,1,4,3,1,4,4,4,1,5,4,16.282888,374.7939
"486", 635,1,53.20015,"m",2,2,5,1,4,4,2,4,1,2,4,2,5,3,4,2,4,5,1,4,3,1,3,1,4,3,3,4,1,4,4,2,1,4,4,3,2,3,5,21.692430,304.9204
"487", 113,1,51.41115,"m",1,3,2,4,4,1,3,5,4,5,2,3,2,3,1,5,3,4,2,1,2,5,5,4,1,1,3,3,1,4,1,4,2,3,4,1,4,4,2, 8.454937,389.8527
"488", 398,1,20.68452,"nb",1,2,3,3,4,1,1,3,5,4,1,2,3,4,3,1,2,2,3,3,4,3,3,5,2,1,2,3,5,2,1,1,5,5,4,4,1,5,2,24.288565,324.6667
"489", 128,1,22.13392,"f",3,4,3,3,2,4,1,5,3,4,1,1,3,4,3,3,5,2,4,1,4,3,1,5,4,2,3,3,4,3,2,2,3,2,4,2,3,2,2,25.259089,373.7731
"490", 229,1,39.08464,"f",4,4,1,1,4,1,3,5,2,1,2,4,4,2,2,4,1,4,3,2,1,4,3,2,1,3,4,4,2,4,2,3,2,5,2,2,3,4,3,22.589871,395.5110
"491", 637,1,54.82509,"f",3,2,2,4,1,3,2,2,3,4,3,4,2,3,2,4,4,2,2,1,5,2,2,1,3,2,3,1,3,3,2,3,2,2,4,2,3,2,3,14.346391,467.6746
"492", 439,1,46.05299,"f",1,1,3,3,3,1,2,5,2,3,1,3,5,1,1,2,3,4,3,1,1,1,5,1,2,1,1,4,2,2,1,1,3,3,1,1,2,5,2,17.586635,336.3784
"493", 391,1,31.57438,"m",1,2,2,2,1,2,2,1,4,3,1,1,2,1,1,3,3,2,4,1,4,1,2,3,2,1,2,1,3,4,2,1,5,1,3,1,1,2,2,19.362058,437.8184
"494", 185,1,18.95840,"f",4,4,1,1,3,2,3,3,2,4,3,3,4,2,4,5,1,3,3,2,3,2,5,2,3,2,3,5,1,2,1,5,3,5,2,3,4,3,4,23.745182,348.1574
"495", 313,1,41.90993,"m",1,5,3,1,2,1,4,5,5,2,2,5,2,4,2,5,4,4,2,3,2,5,3,1,3,2,5,4,1,3,1,5,2,1,5,2,5,3,2,23.851585,307.7826
"496", 557,1,30.18498,"m",1,2,3,5,5,2,3,4,5,1,1,5,5,1,2,5,3,5,3,2,4,4,5,5,3,1,1,5,5,1,3,2,5,4,1,1,5,5,3,24.443203,344.6150
"497",  32,1,25.08246,"m",2,3,3,4,2,1,2,2,3,4,1,1,4,2,1,1,3,3,2,2,4,1,3,5,4,3,2,2,5,4,2,1,1,1,5,1,3,1,4,25.185598,376.6762
"498", 102,1,28.12070,"f",2,2,3,2,1,2,1,1,3,4,3,1,1,5,3,2,3,1,4,2,1,1,1,4,3,1,1,1,3,5,3,1,4,2,4,1,2,2,3,18.894878,395.9819
"499", 785,1,30.29892,"f",1,2,3,1,3,1,1,3,3,2,3,2,3,2,1,1,3,1,3,2,4,2,3,2,3,3,1,3,4,3,2,4,3,3,2,2,2,3,2,18.477416,331.0996
"500", 202,1,30.46460,"nb",2,3,4,3,2,1,4,2,1,4,1,5,4,5,1,4,5,5,2,2,3,2,5,3,5,1,4,4,3,4,2,4,2,4,3,1,4,4,2,20.766065,396.5793
"501", 504,2,35.65739,"f",3,2,3,2,3,1,3,3,4,2,1,3,2,1,1,4,2,4,4,3,3,2,3,3,1,3,2,4,2,5,1,2,4,5,3,3,2,4,1,19.524730,368.3266
"502", 972,2,25.11387,"m",1,5,1,2,3,1,3,5,1,1,1,3,3,1,1,2,2,3,5,1,4,2,2,5,1,2,4,2,5,1,1,2,5,2,2,1,2,2,2,21.687751,437.7059
"503", 204,2,18.24192,"f",3,1,3,1,3,3,3,2,3,1,3,1,5,3,3,4,2,3,1,2,1,1,5,1,2,2,1,2,2,3,3,3,1,4,1,2,4,3,1,17.023364,460.8932
"504", 979,2,52.00325,"m",1,1,3,2,2,1,2,1,2,3,1,1,1,3,1,1,2,1,3,1,1,3,1,2,1,1,1,2,2,2,1,1,4,1,4,1,3,2,3,17.493527,359.0871
"505", 528,2,39.57940,"f",1,1,2,3,3,1,1,3,3,2,1,1,4,1,2,1,1,4,3,1,4,1,3,2,4,2,1,3,4,4,2,3,1,2,1,3,1,2,2,10.992552,387.3105
"506", 957,2,41.36107,"f",1,3,2,2,1,1,3,1,2,2,1,2,2,4,2,2,2,1,2,1,5,1,2,4,3,1,4,2,1,3,1,4,4,3,4,1,1,2,3,16.278302,421.3021
"507", 915,2,38.50184,"f",4,3,1,5,2,4,2,2,1,1,4,3,1,1,4,2,1,1,4,4,4,4,3,4,1,3,4,1,5,1,4,4,2,1,2,2,2,3,1,17.941346,357.2587
"508", 365,2,48.88439,"f",1,3,4,1,4,1,3,3,1,5,1,2,5,4,1,1,4,3,1,1,1,2,2,2,3,1,3,4,1,3,1,1,1,3,3,1,3,3,4,19.142950,370.6110
"509",  69,2,44.86006,"f",2,2,2,3,2,2,1,1,5,3,1,1,1,2,2,1,1,1,3,1,4,1,1,4,4,3,2,2,5,2,1,1,4,1,2,1,1,1,2,25.252216,335.3839
"510", 166,2,37.58363,"f",1,1,1,4,3,1,1,2,4,2,1,1,1,3,1,1,1,2,2,1,4,1,1,4,3,1,1,3,3,1,1,1,3,1,2,1,1,2,1,16.381164,396.6892
"511", 116,2,24.74922,"f",3,3,2,3,2,4,4,3,4,3,4,2,2,2,3,2,2,3,2,3,3,1,2,3,3,1,2,4,3,3,4,2,3,3,4,2,1,2,4,24.076415,383.9634
"512", 810,2,41.66064,"m",3,4,3,1,1,1,3,1,4,4,2,2,1,3,2,1,3,1,3,1,1,4,1,1,2,1,3,1,1,3,1,2,1,1,2,3,4,1,3,21.960503,432.0578
"513", 231,2,21.79480,"m",1,5,2,3,4,1,2,1,3,2,1,3,5,1,1,3,3,1,3,1,4,3,3,3,1,1,4,4,2,2,1,4,2,3,1,1,3,3,2,27.337260,390.3803
"514", 329,2,19.68198,"m",2,1,5,4,3,2,1,3,3,5,1,2,3,5,3,4,5,5,4,1,4,3,4,4,4,4,2,4,4,5,1,2,2,5,3,2,1,4,5,20.064227,357.1088
"515", 568,2,33.52972,"m",1,2,4,1,2,1,4,1,2,4,1,3,3,1,1,3,2,1,1,1,1,4,1,1,3,1,3,2,1,3,1,5,1,1,4,1,5,4,1,19.960766,401.2724
"516", 814,2,19.08607,"f",4,2,2,4,1,3,1,1,3,3,2,2,2,2,1,1,2,1,3,1,3,1,3,2,4,3,2,3,2,2,3,2,1,3,3,2,1,1,4,18.755214,401.2928
"517", 339,2,54.37104,"m",1,1,2,4,3,1,1,3,5,3,1,1,3,2,2,1,4,2,4,1,3,1,4,2,4,1,1,4,4,3,1,1,2,3,4,1,1,2,2,13.683392,278.0030
"518", 527,2,24.88926,"f",3,1,2,1,3,3,1,2,2,2,2,2,3,5,4,2,4,4,2,4,3,2,3,2,3,3,2,4,3,4,2,1,3,3,2,3,3,3,3,18.108713,352.4249
"519", 766,2,49.33870,"m",2,4,1,3,3,1,4,3,2,1,1,3,1,1,2,2,1,3,2,1,3,4,2,3,1,2,5,1,3,1,1,4,4,4,1,1,3,3,1,15.945472,415.4559
"520", 380,2,24.57799,"m",1,1,2,3,3,1,3,2,3,2,1,3,3,1,1,1,1,3,3,1,3,2,2,2,1,1,1,2,4,1,1,2,4,3,2,1,3,4,1,21.598793,413.0512
"521", 863,2,35.72694,"m",4,4,2,3,1,4,3,2,1,2,3,3,1,5,4,3,4,1,3,4,3,3,1,1,1,4,5,1,1,4,4,2,2,1,4,3,3,1,3,25.073846,494.9856
